d_measured,d_error,theta_measured,theta_error
1.313,-0.097,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.326,-0.084,0.011,0.002
1.326,-0.084,0.011,0.002
1.313,-0.097,0.011,0.002
1.313,-0.097,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.012,0.003
1.313,-0.097,0.012,0.003
1.313,-0.097,0.012,0.003
1.320,-0.091,0.012,0.003
1.320,-0.091,0.012,0.003
1.313,-0.097,0.012,0.003
1.313,-0.097,0.012,0.003
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.326,-0.084,0.011,0.002
1.326,-0.084,0.011,0.002
1.313,-0.097,0.011,0.002
1.313,-0.097,0.011,0.002
1.313,-0.097,0.011,0.002
1.313,-0.097,0.011,0.002
1.313,-0.097,0.011,0.002
1.313,-0.097,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.333,-0.077,0.011,0.002
1.333,-0.077,0.011,0.002
1.313,-0.097,0.011,0.002
1.313,-0.097,0.011,0.002
1.313,-0.097,0.011,0.002
1.313,-0.097,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.011,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.011,0.001
1.313,-0.097,0.011,0.001
1.313,-0.097,0.011,0.001
1.313,-0.097,0.011,0.001
1.313,-0.097,0.011,0.001
1.313,-0.097,0.011,0.001
1.313,-0.097,0.011,0.001
1.320,-0.091,0.011,0.001
1.320,-0.091,0.011,0.001
1.320,-0.091,0.011,0.001
1.320,-0.091,0.011,0.001
1.313,-0.097,0.011,0.001
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.011,0.001
1.313,-0.097,0.011,0.001
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.091,0.012,0.002
1.320,-0.091,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.326,-0.084,0.012,0.002
1.326,-0.084,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.326,-0.084,0.012,0.002
1.326,-0.084,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.326,-0.084,0.012,0.002
1.326,-0.084,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.326,-0.084,0.012,0.002
1.326,-0.084,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.349,-0.061,0.012,0.002
1.349,-0.061,0.231,0.221
1.313,-0.097,0.231,0.221
1.313,-0.097,0.012,0.002
1.349,-0.061,0.012,0.002
1.349,-0.061,0.231,0.221
1.349,-0.061,0.231,0.221
1.349,-0.061,0.231,0.221
1.320,-0.090,0.231,0.221
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.356,-0.054,0.012,0.002
1.356,-0.054,0.231,0.221
1.313,-0.097,0.231,0.221
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.356,-0.054,0.012,0.002
1.356,-0.054,0.231,0.221
1.326,-0.084,0.231,0.221
1.326,-0.084,0.012,0.002
1.356,-0.054,0.012,0.002
1.356,-0.054,0.231,0.221
1.313,-0.097,0.231,0.221
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.326,-0.084,0.012,0.002
1.326,-0.084,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.326,-0.084,0.012,0.002
1.326,-0.084,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.326,-0.084,0.012,0.002
1.326,-0.084,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.333,-0.077,0.012,0.002
1.333,-0.077,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.320,-0.090,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
1.313,-0.097,0.012,0.002
